Match Number,Pick Order,Match Result,Team,Hero,First Pick
653,8,Win,My Team,c1151,1
653,9,Win,My Team,c5089,1
653,2,Loss,Enemy Team,c2106,0
653,3,Loss,Enemy Team,c2039,0
653,6,Loss,Enemy Team,c2101,0
653,7,Loss,Enemy Team,c2090,0
653,10,Loss,Enemy Team,c2070,0
654,2,Win,My Team,c1055,0
654,3,Win,My Team,c1150,0
654,6,Win,My Team,c1125,0
654,7,Win,My Team,c1014,0
654,10,Win,My Team,c2023,0
654,1,Loss,Enemy Team,c5110,1
654,4,Loss,Enemy Team,c2004,1
654,5,Loss,Enemy Team,c2024,1
654,8,Loss,Enemy Team,c1020,1
654,9,Loss,Enemy Team,c1007,1
655,1,Win,My Team,c2090,1
655,4,Win,My Team,c1159,1
655,5,Win,My Team,c2008,1
655,8,Win,My Team,c2074,1
655,9,Win,My Team,c2101,1
655,2,Loss,Enemy Team,c2070,0
655,3,Loss,Enemy Team,c2095,0
655,6,Loss,Enemy Team,c1153,0
655,7,Loss,Enemy Team,c1022,0
655,10,Loss,Enemy Team,c1104,0
656,2,Loss,My Team,c5110,0
656,3,Loss,My Team,c2095,0
656,6,Loss,My Team,c2008,0
656,7,Loss,My Team,c1151,0
656,10,Loss,My Team,c2090,0
656,1,Win,Enemy Team,c2106,1
656,4,Win,Enemy Team,c1055,1
656,5,Win,Enemy Team,c2111,1
656,8,Win,Enemy Team,c1159,1
656,9,Win,Enemy Team,c2070,1
657,2,Loss,My Team,c1055,0
657,3,Loss,My Team,c2004,0
657,6,Loss,My Team,c1125,0
657,7,Loss,My Team,c1014,0
657,10,Loss,My Team,c2023,0
657,1,Win,Enemy Team,c5110,1
657,4,Win,Enemy Team,c1150,1
657,5,Win,Enemy Team,c1118,1
657,8,Win,Enemy Team,c1020,1
657,9,Win,Enemy Team,c1065,1
658,1,Win,My Team,c1159,1
658,4,Win,My Team,c1055,1
658,5,Win,My Team,c2070,1
658,8,Win,My Team,c2011,1
658,9,Win,My Team,c1022,1
658,2,Loss,Enemy Team,c2090,0
658,3,Loss,Enemy Team,c2095,0
658,6,Loss,Enemy Team,c1153,0
658,7,Loss,Enemy Team,c2106,0
658,10,Loss,Enemy Team,c4158,0
659,2,Win,My Team,c2106,0
659,3,Win,My Team,c2095,0
659,6,Win,My Team,c2111,0
659,7,Win,My Team,c2090,0
659,10,Win,My Team,c1151,0
659,1,Loss,Enemy Team,c5110,1
659,4,Loss,Enemy Team,c1055,1
659,5,Loss,Enemy Team,c2070,1
659,8,Loss,Enemy Team,c1104,1
659,9,Loss,Enemy Team,c2016,1
660,1,Win,My Team,c5110,1
660,4,Win,My Team,c1159,1
660,5,Win,My Team,c2008,1
660,8,Win,My Team,c1022,1
660,9,Win,My Team,c2039,1
660,2,Loss,Enemy Team,c2106,0
660,3,Loss,Enemy Team,c2011,0
660,6,Loss,Enemy Team,c1133,0
660,7,Loss,Enemy Team,c1130,0
660,10,Loss,Enemy Team,c2102,0
661,2,Win,My Team,c2112,0
661,3,Win,My Team,c1055,0
661,6,Win,My Team,c1133,0
661,7,Win,My Team,c5089,0
661,10,Win,My Team,c2069,0
661,1,Loss,Enemy Team,c2106,1
661,4,Loss,Enemy Team,c1159,1
661,5,Loss,Enemy Team,c1129,1
661,8,Loss,Enemy Team,c2090,1
661,9,Loss,Enemy Team,c2039,1
662,1,Win,My Team,c1159,1
662,4,Win,My Team,c2008,1
662,5,Win,My Team,c2111,1
662,8,Win,My Team,c1117,1
662,9,Win,My Team,c4158,1
662,2,Loss,Enemy Team,c5110,0
662,3,Loss,Enemy Team,c1133,0
662,6,Loss,Enemy Team,c2069,0
662,7,Loss,Enemy Team,c1163,0
662,10,Loss,Enemy Team,c2102,0
663,1,Win,My Team,c2112,1
663,4,Win,My Team,c1055,1
663,5,Win,My Team,c2070,1
663,8,Win,My Team,c2073,1
663,9,Win,My Team,c1100,1
663,2,Loss,Enemy Team,c2042,0
663,3,Loss,Enemy Team,c1159,0
663,6,Loss,Enemy Team,c2043,0
663,7,Loss,Enemy Team,c4158,0
663,10,Loss,Enemy Team,c2090,0
664,2,Win,My Team,c2106,0
664,3,Win,My Team,c2095,0
664,6,Win,My Team,c2111,0
664,7,Win,My Team,c2011,0
664,10,Win,My Team,c2132,0
664,1,Loss,Enemy Team,c5110,1
664,4,Loss,Enemy Team,c2070,1
664,5,Loss,Enemy Team,c1153,1
664,8,Loss,Enemy Team,c1151,1
664,9,Loss,Enemy Team,c2090,1
665,1,Win,My Team,c2112,1
665,4,Win,My Team,c2070,1
665,5,Win,My Team,c2111,1
665,8,Win,My Team,c2095,1
665,9,Win,My Team,c1159,1
665,2,Loss,Enemy Team,c2106,0
665,3,Loss,Enemy Team,c5110,0
665,6,Loss,Enemy Team,c1125,0
665,7,Loss,Enemy Team,c2048,0
665,10,Loss,Enemy Team,c5024,0
666,1,Win,My Team,c2106,1
666,4,Win,My Team,c2095,1
666,5,Win,My Team,c1153,1
666,8,Win,My Team,c2088,1
666,9,Win,My Team,c2101,1
666,2,Loss,Enemy Team,c2042,0
666,3,Loss,Enemy Team,c2070,0
666,6,Loss,Enemy Team,c2073,0
666,7,Loss,Enemy Team,c2090,0
666,10,Loss,Enemy Team,c2007,0
667,2,Loss,My Team,c2008,0
667,3,Loss,My Team,c1055,0
667,6,Loss,My Team,c1125,0
667,7,Loss,My Team,c2102,0
667,10,Loss,My Team,c6062,0
667,1,Win,Enemy Team,c2112,1
667,4,Win,Enemy Team,c1151,1
667,5,Win,Enemy Team,c2090,1
667,8,Win,Enemy Team,c1133,1
667,9,Win,Enemy Team,c2004,1
668,2,Win,My Team,c2106,0
668,3,Win,My Team,c2095,0
668,6,Win,My Team,c2111,0
668,7,Win,My Team,c2011,0
668,10,Win,My Team,c2132,0
668,1,Loss,Enemy Team,c5110,1
668,4,Loss,Enemy Team,c2039,1
668,5,Loss,Enemy Team,c1153,1
668,8,Loss,Enemy Team,c2042,1
668,9,Loss,Enemy Team,c2090,1
669,2,Win,My Team,c2106,0
669,3,Win,My Team,c2095,0
669,6,Win,My Team,c1126,0
669,7,Win,My Team,c2111,0
669,10,Win,My Team,c1022,0
669,1,Loss,Enemy Team,c5110,1
669,4,Loss,Enemy Team,c1153,1
669,5,Loss,Enemy Team,c5089,1
669,8,Loss,Enemy Team,c1089,1
669,9,Loss,Enemy Team,c1159,1
670,2,Loss,My Team,c2106,0
670,3,Loss,My Team,c2095,0
670,6,Loss,My Team,c1153,0
670,7,Loss,My Team,c2011,0
670,10,Loss,My Team,c2038,0
670,1,Win,Enemy Team,c2090,1
670,4,Win,Enemy Team,c2070,1
670,5,Win,Enemy Team,c2042,1
670,8,Win,Enemy Team,c1022,1
670,9,Win,Enemy Team,c2101,1
671,1,Win,My Team,c2106,1
671,4,Win,My Team,c2095,1
671,5,Win,My Team,c1153,1
671,8,Win,My Team,c2088,1
671,9,Win,My Team,c1022,1
671,2,Loss,Enemy Team,c2070,0
671,3,Loss,Enemy Team,c2011,0
671,6,Loss,Enemy Team,c1091,0
671,7,Loss,Enemy Team,c1104,0
671,10,Loss,Enemy Team,c4158,0
672,1,Loss,My Team,c5110,1
672,4,Loss,My Team,c2095,1
672,5,Loss,My Team,c1153,1
672,8,Loss,My Team,c2048,1
672,9,Loss,My Team,c2110,1
672,2,Win,Enemy Team,c2106,0
672,3,Win,Enemy Team,c2042,0
672,6,Win,Enemy Team,c2111,0
672,7,Win,Enemy Team,c1022,0
672,10,Win,Enemy Team,c2132,0
673,2,Loss,My Team,c2106,0
673,3,Loss,My Team,c1055,0
673,6,Loss,My Team,c2053,0
673,7,Loss,My Team,c5089,0
673,10,Loss,My Team,c2090,0
673,1,Win,Enemy Team,c2112,1
673,4,Win,Enemy Team,c2039,1
673,5,Win,Enemy Team,c2008,1
673,8,Win,Enemy Team,c1121,1
673,9,Win,Enemy Team,c1117,1
674,2,Win,My Team,c5110,0
674,3,Win,My Team,c2004,0
674,6,Win,My Team,c2008,0
674,7,Win,My Team,c2039,0
674,10,Win,My Team,c5089,0
674,1,Loss,Enemy Team,c2011,1
674,4,Loss,Enemy Team,c2106,1
674,5,Loss,Enemy Team,c6017,1
674,8,Loss,Enemy Team,c2088,1
674,9,Loss,Enemy Team,c1104,1
675,1,Loss,My Team,c2095,1
675,4,Loss,My Team,c2106,1
675,5,Loss,My Team,c2011,1
675,8,Loss,My Team,c5111,1
675,9,Loss,My Team,c2088,1
675,2,Win,Enemy Team,c1153,0
675,3,Win,Enemy Team,c2090,0
675,6,Win,Enemy Team,c2042,0
675,7,Win,Enemy Team,c2039,0
675,10,Win,Enemy Team,c4158,0
676,1,Win,My Team,c2113,1
676,4,Win,My Team,c2016,1
676,5,Win,My Team,c2024,1
676,8,Win,My Team,c2006,1
676,9,Win,My Team,c2069,1
676,2,Loss,Enemy Team,c2112,0
676,3,Loss,Enemy Team,c2095,0
676,6,Loss,Enemy Team,c6037,0
676,7,Loss,Enemy Team,c2090,0
676,10,Loss,Enemy Team,c2047,0
677,2,Win,My Team,c2090,0
677,3,Win,My Team,c2095,0
677,6,Win,My Team,c2112,0
677,7,Win,My Team,c2042,0
677,10,Win,My Team,c1055,0
677,1,Loss,Enemy Team,c2113,1
677,4,Loss,Enemy Team,c2070,1
677,5,Loss,Enemy Team,c6037,1
677,8,Loss,Enemy Team,c1103,1
677,9,Loss,Enemy Team,c1104,1
678,1,Loss,My Team,c2113,1
678,4,Loss,My Team,c2066,1
678,5,Loss,My Team,c2024,1
678,8,Loss,My Team,c2069,1
678,9,Loss,My Team,c2102,1
678,2,Win,Enemy Team,c2090,0
678,3,Win,Enemy Team,c2095,0
678,6,Win,Enemy Team,c6017,0
678,7,Win,Enemy Team,c2042,0
678,10,Win,Enemy Team,c1159,0
679,2,Win,My Team,c5110,0
679,3,Win,My Team,c2095,0
679,6,Win,My Team,c2024,0
679,7,Win,My Team,c2006,0
679,10,Win,My Team,c1103,0
679,1,Loss,Enemy Team,c2113,1
679,4,Loss,Enemy Team,c2090,1
679,5,Loss,Enemy Team,c2111,1
679,8,Loss,Enemy Team,c1118,1
679,9,Loss,Enemy Team,c1091,1
680,2,Win,My Team,c2113,0
680,3,Win,My Team,c2095,0
680,6,Win,My Team,c2024,0
680,7,Win,My Team,c2090,0
680,10,Win,My Team,c1130,0
680,1,Loss,Enemy Team,c5110,1
680,4,Loss,Enemy Team,c2070,1
680,5,Loss,Enemy Team,c2111,1
680,8,Loss,Enemy Team,c1091,1
680,9,Loss,Enemy Team,c2016,1
681,2,Win,My Team,c2113,0
681,3,Win,My Team,c2095,0
681,6,Win,My Team,c2024,0
681,7,Win,My Team,c2006,0
681,10,Win,My Team,c1150,0
681,1,Loss,Enemy Team,c5110,1
681,4,Loss,Enemy Team,c2011,1
681,5,Loss,Enemy Team,c2112,1
681,8,Loss,Enemy Team,c2004,1
681,9,Loss,Enemy Team,c1020,1
682,1,Win,My Team,c5110,1
682,4,Win,My Team,c2004,1
682,5,Win,My Team,c2024,1
682,8,Win,My Team,c1014,1
682,9,Win,My Team,c1065,1
682,2,Loss,Enemy Team,c1150,0
682,3,Loss,Enemy Team,c1163,0
682,6,Loss,Enemy Team,c1118,0
682,7,Loss,Enemy Team,c1007,0
682,10,Loss,Enemy Team,c1020,0
683,1,Loss,My Team,c5110,1
683,4,Loss,My Team,c2113,1
683,5,Loss,My Team,c2024,1
683,8,Loss,My Team,c2006,1
683,9,Loss,My Team,c1130,1
683,2,Win,Enemy Team,c2095,0
683,3,Win,Enemy Team,c2090,0
683,6,Win,Enemy Team,c2111,0
683,7,Win,Enemy Team,c2039,0
683,10,Win,Enemy Team,c2016,0
684,2,Loss,My Team,c2016,0
684,3,Loss,My Team,c2095,0
684,6,Loss,My Team,c2111,0
684,7,Loss,My Team,c1091,0
684,10,Loss,My Team,c2011,0
684,1,Win,Enemy Team,c5110,1
684,4,Win,Enemy Team,c2112,1
684,5,Win,Enemy Team,c2024,1
684,8,Win,Enemy Team,c1055,1
684,9,Win,Enemy Team,c2090,1
685,2,Win,My Team,c5110,0
685,3,Win,My Team,c2113,0
685,6,Win,My Team,c1118,0
685,7,Win,My Team,c1150,0
685,10,Win,My Team,c1091,0
685,1,Loss,Enemy Team,c2095,1
685,4,Loss,Enemy Team,c2090,1
685,5,Loss,Enemy Team,c2024,1
685,8,Loss,Enemy Team,c2004,1
685,9,Loss,Enemy Team,c1007,1
686,2,Win,My Team,c5110,0
686,3,Win,My Team,c2095,0
686,6,Win,My Team,c2024,0
686,7,Win,My Team,c2006,0
686,10,Win,My Team,c1103,0
686,1,Loss,Enemy Team,c2066,1
686,4,Loss,Enemy Team,c2042,1
686,5,Loss,Enemy Team,c2111,1
686,8,Loss,Enemy Team,c1091,1
686,9,Loss,Enemy Team,c6062,1
687,1,Loss,My Team,c5110,1
687,4,Loss,My Team,c2004,1
687,5,Loss,My Team,c2024,1
687,8,Loss,My Team,c1007,1
687,9,Loss,My Team,c2020,1
687,2,Win,Enemy Team,c2066,0
687,3,Win,Enemy Team,c1014,0
687,6,Win,Enemy Team,c1020,0
687,7,Win,Enemy Team,c1065,0
687,10,Win,Enemy Team,c3064,0
688,2,Win,My Team,c2113,0
688,3,Win,My Team,c2095,0
688,6,Win,My Team,c2024,0
688,7,Win,My Team,c2006,0
688,10,Win,My Team,c1055,0
688,1,Loss,Enemy Team,c2066,1
688,4,Loss,Enemy Team,c2090,1
688,5,Loss,Enemy Team,c2042,1
688,8,Loss,Enemy Team,c2088,1
688,9,Loss,Enemy Team,c1134,1
689,1,Win,My Team,c5110,1
689,4,Win,My Team,c2095,1
689,5,Win,My Team,c2024,1
689,8,Win,My Team,c2006,1
689,9,Win,My Team,c2048,1
689,2,Loss,Enemy Team,c2090,0
689,3,Loss,Enemy Team,c2113,0
689,6,Loss,Enemy Team,c2111,0
689,7,Loss,Enemy Team,c2042,0
689,10,Loss,Enemy Team,c1134,0
690,2,Win,My Team,c5110,0
690,3,Win,My Team,c2095,0
690,6,Win,My Team,c2112,0
690,7,Win,My Team,c1055,0
690,10,Win,My Team,c2042,0
690,1,Loss,Enemy Team,c2113,1
690,4,Loss,Enemy Team,c2070,1
690,5,Loss,Enemy Team,c2066,1
690,8,Loss,Enemy Team,c4158,1
690,9,Loss,Enemy Team,c1118,1
691,1,Loss,My Team,c5110,1
691,4,Loss,My Team,c2095,1
691,5,Loss,My Team,c2024,1
691,8,Loss,My Team,c2006,1
691,9,Loss,My Team,c2102,1
691,2,Win,Enemy Team,c2066,0
691,3,Win,Enemy Team,c2113,0
691,6,Win,Enemy Team,c4158,0
691,7,Win,Enemy Team,c2106,0
691,10,Win,Enemy Team,c2011,0
692,1,Win,My Team,c5110,1
692,4,Win,My Team,c2095,1
692,5,Win,My Team,c2024,1
692,8,Win,My Team,c2090,1
692,9,Win,My Team,c1055,1
692,2,Loss,Enemy Team,c2113,0
692,3,Loss,Enemy Team,c2066,0
692,6,Loss,Enemy Team,c1134,0
692,7,Loss,Enemy Team,c2016,0
692,10,Loss,Enemy Team,c4158,0
693,1,Win,My Team,c5110,1
693,4,Win,My Team,c2095,1
693,5,Win,My Team,c2024,1
693,8,Win,My Team,c2006,1
693,9,Win,My Team,c2102,1
693,2,Loss,Enemy Team,c2090,0
693,3,Loss,Enemy Team,c2042,0
693,6,Loss,Enemy Team,c2111,0
693,7,Loss,Enemy Team,c1091,0
693,10,Loss,Enemy Team,c2106,0
694,2,Loss,My Team,c5110,0
694,3,Loss,My Team,c2095,0
694,6,Loss,My Team,c2024,0
694,7,Loss,My Team,c1020,0
694,10,Loss,My Team,c2106,0
694,1,Win,Enemy Team,c2066,1
694,4,Win,Enemy Team,c1014,1
694,5,Win,Enemy Team,c2004,1
694,8,Win,Enemy Team,c1007,1
694,9,Win,Enemy Team,c1157,1
695,1,Loss,My Team,c5110,1
695,4,Loss,My Team,c2016,1
695,5,Loss,My Team,c2024,1
695,8,Loss,My Team,c1014,1
695,9,Loss,My Team,c1007,1
695,2,Win,Enemy Team,c2112,0
695,3,Win,Enemy Team,c2042,0
695,6,Win,Enemy Team,c1150,0
695,7,Win,Enemy Team,c2066,0
695,10,Win,Enemy Team,c1020,0
696,2,Win,My Team,c5110,0
696,3,Win,My Team,c2095,0
696,6,Win,My Team,c2024,0
696,7,Win,My Team,c2006,0
696,10,Win,My Team,c2102,0
696,1,Loss,Enemy Team,c2106,1
696,4,Loss,Enemy Team,c2090,1
696,5,Loss,Enemy Team,c4158,1
696,8,Loss,Enemy Team,c1156,1
696,9,Loss,Enemy Team,c2042,1
697,1,Win,My Team,c5110,1
697,4,Win,My Team,c2095,1
697,5,Win,My Team,c2024,1
697,8,Win,My Team,c2004,1
697,9,Win,My Team,c1007,1
697,2,Loss,Enemy Team,c2113,0
697,3,Loss,Enemy Team,c2112,0
697,6,Loss,Enemy Team,c1014,0
697,7,Loss,Enemy Team,c2111,0
697,10,Loss,Enemy Team,c1020,0
698,2,Loss,My Team,c2113,0
698,3,Loss,My Team,c2042,0
698,6,Loss,My Team,c2024,0
698,7,Loss,My Team,c2006,0
698,10,Loss,My Team,c1112,0
698,1,Win,Enemy Team,c2066,1
698,4,Win,Enemy Team,c2090,1
698,5,Win,Enemy Team,c2008,1
698,8,Win,Enemy Team,c2088,1
698,9,Win,Enemy Team,c2095,1
699,2,Loss,My Team,c5110,0
699,3,Loss,My Team,c2095,0
699,6,Loss,My Team,c2024,0
699,7,Loss,My Team,c1130,0
699,10,Loss,My Team,c2102,0
699,1,Win,Enemy Team,c2066,1
699,4,Win,Enemy Team,c2070,1
699,5,Win,Enemy Team,c2111,1
699,8,Win,Enemy Team,c1091,1
699,9,Win,Enemy Team,c4158,1
700,2,Win,My Team,c2066,0
700,3,Win,My Team,c2113,0
700,6,Win,My Team,c1022,0
700,7,Win,My Team,c2070,0
700,10,Win,My Team,c2090,0
700,1,Loss,Enemy Team,c2112,1
700,4,Loss,Enemy Team,c2011,1
700,5,Loss,Enemy Team,c1117,1
700,8,Loss,Enemy Team,c1128,1
700,9,Loss,Enemy Team,c2109,1
701,2,Win,My Team,c2066,0
701,3,Win,My Team,c2004,0
701,6,Win,My Team,c1163,0
701,7,Win,My Team,c1020,0
701,10,Win,My Team,c2090,0
701,1,Loss,Enemy Team,c5110,1
701,4,Loss,Enemy Team,c1150,1
701,5,Loss,Enemy Team,c2024,1
701,8,Loss,Enemy Team,c2011,1
701,9,Loss,Enemy Team,c2106,1
702,2,Loss,My Team,c5110,0
702,3,Loss,My Team,c2095,0
702,6,Loss,My Team,c2024,0
702,7,Loss,My Team,c2048,0
702,10,Loss,My Team,c5024,0
702,1,Win,Enemy Team,c2113,1
702,4,Win,Enemy Team,c2090,1
702,5,Win,Enemy Team,c2042,1
702,8,Win,Enemy Team,c2109,1
702,9,Win,Enemy Team,c1134,1
703,2,Win,My Team,c2090,0
703,3,Win,My Team,c2042,0
703,6,Win,My Team,c2112,0
703,7,Win,My Team,c1055,0
703,10,Win,My Team,c2006,0
703,1,Loss,Enemy Team,c2113,1
703,4,Loss,Enemy Team,c1103,1
703,5,Loss,Enemy Team,c6037,1
703,8,Loss,Enemy Team,c4158,1
703,9,Loss,Enemy Team,c2095,1
704,1,Loss,My Team,c5110,1
704,4,Loss,My Team,c2004,1
704,5,Loss,My Team,c1118,1
704,8,Loss,My Team,c1020,1
704,9,Loss,My Team,c4158,1
704,2,Win,Enemy Team,c2024,0
704,3,Win,Enemy Team,c1014,0
704,6,Win,Enemy Team,c2046,0
704,7,Win,Enemy Team,c1007,0
704,10,Win,Enemy Team,c2102,0
705,1,Win,My Team,c5110,1
705,4,Win,My Team,c1163,1
705,5,Win,My Team,c2066,1
705,8,Win,My Team,c1150,1
705,9,Win,My Team,c2102,1
705,2,Loss,Enemy Team,c2112,0
705,3,Loss,Enemy Team,c2042,0
705,6,Loss,Enemy Team,c1117,0
705,7,Loss,Enemy Team,c2011,0
705,10,Loss,Enemy Team,c2016,0
706,1,Win,My Team,c2066,1
706,4,Win,My Team,c2016,1
706,5,Win,My Team,c1163,1
706,8,Win,My Team,c2024,1
706,9,Win,My Team,c1112,1
706,2,Loss,Enemy Team,c2112,0
706,3,Loss,Enemy Team,c2113,0
706,6,Loss,Enemy Team,c6017,0
706,7,Loss,Enemy Team,c2011,0
706,10,Loss,Enemy Team,c1159,0
707,1,Win,My Team,c5110,1
707,4,Win,My Team,c2095,1
707,5,Win,My Team,c2112,1
707,8,Win,My Team,c1055,1
707,9,Win,My Team,c2042,1
707,2,Loss,Enemy Team,c2106,0
707,3,Loss,Enemy Team,c2113,0
707,6,Loss,Enemy Team,c2070,0
707,7,Loss,Enemy Team,c1117,0
707,10,Loss,Enemy Team,c4158,0
708,1,Loss,My Team,c5110,1
708,4,Loss,My Team,c2095,1
708,5,Loss,My Team,c2024,1
708,8,Loss,My Team,c2102,1
708,9,Loss,My Team,c2048,1
708,2,Win,Enemy Team,c2113,0
708,3,Win,Enemy Team,c2070,0
708,6,Win,Enemy Team,c1091,0
708,7,Win,Enemy Team,c1104,0
708,10,Win,Enemy Team,c2132,0
709,1,Win,My Team,c5110,1
709,4,Win,My Team,c2004,1
709,5,Win,My Team,c2024,1
709,8,Win,My Team,c1007,1
709,9,Win,My Team,c2109,1
709,2,Loss,Enemy Team,c1014,0
709,3,Loss,Enemy Team,c1150,0
709,6,Loss,Enemy Team,c6017,0
709,7,Loss,Enemy Team,c2016,0
709,10,Loss,Enemy Team,c4158,0
710,1,Win,My Team,c2113,1
710,4,Win,My Team,c2016,1
710,5,Win,My Team,c2024,1
710,8,Win,My Team,c1055,1
710,9,Win,My Team,c2112,1
710,2,Loss,Enemy Team,c2090,0
710,3,Loss,Enemy Team,c2095,0
710,6,Loss,Enemy Team,c6062,0
710,7,Loss,Enemy Team,c2088,0
710,10,Loss,Enemy Team,c1091,0
711,1,Win,My Team,c2066,1
711,4,Win,My Team,c1112,1
711,5,Win,My Team,c1163,1
711,8,Win,My Team,c2006,1
711,9,Win,My Team,c2011,1
711,2,Loss,Enemy Team,c2090,0
711,3,Loss,Enemy Team,c2106,0
711,6,Loss,Enemy Team,c2016,0
711,7,Loss,Enemy Team,c6017,0
711,10,Loss,Enemy Team,c1134,0
712,1,Win,My Team,c5110,1
712,4,Win,My Team,c2066,1
712,5,Win,My Team,c1163,1
712,8,Win,My Team,c1112,1
712,9,Win,My Team,c2006,1
712,2,Loss,Enemy Team,c2090,0
712,3,Loss,Enemy Team,c2042,0
712,6,Loss,Enemy Team,c6017,0
712,7,Loss,Enemy Team,c2011,0
712,10,Loss,Enemy Team,c4158,0
713,2,Loss,My Team,c5110,0
713,3,Loss,My Team,c2095,0
713,6,Loss,My Team,c2090,0
713,7,Loss,My Team,c2106,0
713,10,Loss,My Team,c2070,0
713,1,Win,Enemy Team,c2113,1
713,4,Win,Enemy Team,c2016,1
713,5,Win,Enemy Team,c6017,1
713,8,Win,Enemy Team,c2039,1
713,9,Win,Enemy Team,c1022,1
714,2,Win,My Team,c5110,0
714,3,Win,My Team,c2004,0
714,6,Win,My Team,c2024,0
714,7,Win,My Team,c1007,0
714,10,Win,My Team,c1014,0
714,1,Loss,Enemy Team,c2066,1
714,4,Loss,Enemy Team,c1150,1
714,5,Loss,Enemy Team,c3064,1
714,8,Loss,Enemy Team,c1020,1
714,9,Loss,Enemy Team,c1065,1
715,1,Loss,My Team,c2113,1
715,4,Loss,My Team,c2016,1
715,5,Loss,My Team,c2112,1
715,8,Loss,My Team,c1055,1
715,9,Loss,My Team,c2007,1
715,2,Win,Enemy Team,c2095,0
715,3,Win,Enemy Team,c2090,0
715,6,Win,Enemy Team,c1104,0
715,7,Win,Enemy Team,c2062,0
715,10,Win,Enemy Team,c2011,0
716,1,Win,My Team,c5110,1
716,4,Win,My Team,c2004,1
716,5,Win,My Team,c2024,1
716,8,Win,My Team,c1118,1
716,9,Win,My Team,c2106,1
716,2,Loss,Enemy Team,c1014,0
716,3,Loss,Enemy Team,c2066,0
716,6,Loss,Enemy Team,c2016,0
716,7,Loss,Enemy Team,c2095,0
716,10,Loss,Enemy Team,c2112,0
717,1,Loss,My Team,c5110,1
717,4,Loss,My Team,c2095,1
717,5,Loss,My Team,c2024,1
717,8,Loss,My Team,c2102,1
717,9,Loss,My Team,c1151,1
717,2,Win,Enemy Team,c2066,0
717,3,Win,Enemy Team,c2113,0
717,6,Win,Enemy Team,c1091,0
717,7,Win,Enemy Team,c4158,0
717,10,Win,Enemy Team,c1134,0
718,1,Loss,My Team,c5110,1
718,4,Loss,My Team,c2095,1
718,5,Loss,My Team,c2024,1
718,8,Loss,My Team,c2102,1
718,9,Loss,My Team,c1103,1
718,2,Win,Enemy Team,c2113,0
718,3,Win,Enemy Team,c2090,0
718,6,Win,Enemy Team,c1091,0
718,7,Win,Enemy Team,c4158,0
718,10,Win,Enemy Team,c2106,0
719,2,Loss,My Team,c5110,0
719,3,Loss,My Team,c2095,0
719,6,Loss,My Team,c2024,0
719,7,Loss,My Team,c1130,0
719,10,Loss,My Team,c1103,0
719,1,Win,Enemy Team,c2066,1
719,4,Win,Enemy Team,c2113,1
719,5,Win,Enemy Team,c2112,1
719,8,Win,Enemy Team,c2016,1
719,9,Win,Enemy Team,c1091,1
720,2,Win,My Team,c5110,0
720,3,Win,My Team,c2095,0
720,6,Win,My Team,c1163,0
720,7,Win,My Team,c2006,0
720,10,Win,My Team,c2048,0
720,1,Loss,Enemy Team,c2113,1
720,4,Loss,Enemy Team,c1117,1
720,5,Loss,Enemy Team,c2042,1
720,8,Loss,Enemy Team,c2090,1
720,9,Loss,Enemy Team,c2111,1
721,2,Loss,My Team,c5110,0
721,3,Loss,My Team,c2095,0
721,6,Loss,My Team,c2024,0
721,7,Loss,My Team,c1130,0
721,10,Loss,My Team,c2090,0
721,1,Win,Enemy Team,c2066,1
721,4,Win,Enemy Team,c2113,1
721,5,Win,Enemy Team,c2111,1
721,8,Win,Enemy Team,c1091,1
721,9,Win,Enemy Team,c2042,1
722,1,Win,My Team,c5110,1
722,4,Win,My Team,c2095,1
722,5,Win,My Team,c2024,1
722,8,Win,My Team,c2048,1
722,9,Win,My Team,c6014,1
722,2,Loss,Enemy Team,c2011,0
722,3,Loss,Enemy Team,c2113,0
722,6,Loss,Enemy Team,c2047,0
722,7,Loss,Enemy Team,c2106,0
722,10,Loss,Enemy Team,c2111,0
723,1,Win,My Team,c5110,1
723,4,Win,My Team,c2095,1
723,5,Win,My Team,c2024,1
723,8,Win,My Team,c2090,1
723,9,Win,My Team,c2048,1
723,2,Loss,Enemy Team,c1137,0
723,3,Loss,Enemy Team,c2066,0
723,6,Loss,Enemy Team,c1091,0
723,7,Loss,Enemy Team,c2113,0
723,10,Loss,Enemy Team,c1134,0
724,1,Win,My Team,c2066,1
724,4,Win,My Team,c2090,1
724,5,Win,My Team,c1163,1
724,8,Win,My Team,c2011,1
724,9,Win,My Team,c1151,1
724,2,Loss,Enemy Team,c2106,0
724,3,Loss,Enemy Team,c2113,0
724,6,Loss,Enemy Team,c4158,0
724,7,Loss,Enemy Team,c2088,0
724,10,Loss,Enemy Team,c1117,0
725,1,Win,My Team,c5110,1
725,4,Win,My Team,c2095,1
725,5,Win,My Team,c2024,1
725,8,Win,My Team,c1103,1
725,9,Win,My Team,c2090,1
725,2,Loss,Enemy Team,c2113,0
725,3,Loss,Enemy Team,c2066,0
725,6,Loss,Enemy Team,c2111,0
725,7,Loss,Enemy Team,c1091,0
725,10,Loss,Enemy Team,c2023,0
726,2,Win,My Team,c2066,0
726,3,Win,My Team,c2090,0
726,6,Win,My Team,c2024,0
726,7,Win,My Team,c2004,0
726,10,Win,My Team,c1007,0
726,1,Loss,Enemy Team,c5110,1
726,4,Loss,Enemy Team,c1014,1
726,5,Loss,Enemy Team,c1125,1
